Session ID,CS ID,Timestamp,Authentication,Installation,Type,Date_Time
5d954125f9af8b4500d3bc5b,2-39-139-567,fresh,True,True,normal,2023-01-17 02:48:08.431131
5dd88bb1f9af8b7afc4cf5f1,2-39-139-567,fresh,True,True,normal,2023-01-17 02:48:39.191714
5db24220f9af8b252acc2491,2-39-125-559,fresh,True,True,normal,2023-01-17 02:48:22.264468
5de074b6f9af8b2f030f59ed,2-39-125-559,fresh,True,True,normal,2023-01-17 02:48:43.598118
5de1c630f9af8b33092791e2,2-39-125-559,fresh,True,True,normal,2023-01-17 02:48:44.090080
5d97e41ff9af8b4d3988f068,2-39-131-565,fresh,True,True,normal,2023-01-17 02:48:08.783717
5dc616b2f9af8b05a3aba374,2-39-131-565,fresh,True,True,normal,2023-01-17 02:48:30.051731
5deb00aff9af8b098c54c3fe,2-39-131-565,fresh,True,True,normal,2023-01-17 02:48:47.039737
5dfc2430f9af8b453a35ea96,2-39-131-565,fresh,True,True,normal,2023-01-17 02:48:54.783745
5d86c0a5f9af8b1022a81875,2-39-127-561,fresh,True,True,normal,2023-01-17 02:48:02.584051
5dfd75cdf9af8b48feaa1910,2-39-127-561,fresh,True,True,normal,2023-01-17 02:48:56.791729
5dbcce22f9af8b61e26b1f02,2-39-129-563,fresh,True,True,normal,2023-01-17 02:48:25.655712
5e34d4b6f9af8b3c2f4e4330,2-39-129-563,fresh,True,True,normal,2023-01-17 02:49:20.552834
5e4de120f9af8b5cdfd6b16c,2-39-129-563,fresh,True,True,normal,2023-01-17 02:49:32.003709
5e508420f9af8b64d037c51a,2-39-129-563,fresh,True,True,normal,2023-01-17 02:49:33.267721
5dc76830f9af8b0970cdde39,2-39-130-564,fresh,True,True,normal,2023-01-17 02:48:31.887626
5e586d33f9af8b7dded9fe32,2-39-130-564,fresh,True,True,normal,2023-01-17 02:49:38.306158
5e658e25f9af8b2865a5f4cc,2-39-130-564,fresh,True,True,normal,2023-01-17 02:49:43.219546
5dcdffbdf9af8b220a19be99,2-39-128-562,fresh,True,True,normal,2023-01-17 02:48:34.713383
5e2cebb1f9af8b027e9a5816,2-39-128-562,fresh,True,True,normal,2023-01-17 02:49:17.914056
5e3f60b3f9af8b10c08235ef,2-39-128-562,fresh,True,True,normal,2023-01-17 02:49:26.495734
5e49ecb2f9af8b304c13b349,2-39-128-562,fresh,True,True,normal,2023-01-17 02:49:31.291729
5e59beb8f9af8b02edd8837a,2-39-128-562,fresh,True,True,normal,2023-01-17 02:49:38.659736
5e5b1034f9af8b06c4b621fb,2-39-128-562,fresh,True,True,normal,2023-01-17 02:49:39.337849
