Session ID,CS ID,Timestamp,Authentication,Installation,Type,Date_Time
5e9b9b8bf9af8b2186e8632f,2-39-82-384,fresh,True,True,normal,2023-01-17 04:09:12.801457
5dfd75cdf9af8b48feaa1910,2-39-127-561,fresh,True,True,normal,2023-01-17 04:09:12.837877
5d86c0a5f9af8b1022a81875,2-39-127-561,fresh,True,True,normal,2023-01-17 04:09:12.871382
5dc76830f9af8b0970cdde39,2-39-130-564,fresh,True,True,normal,2023-01-17 04:09:13.139769
5e658e25f9af8b2865a5f4cc,2-39-130-564,fresh,True,True,normal,2023-01-17 04:09:13.201910
5e586d33f9af8b7dded9fe32,2-39-130-564,fresh,True,True,normal,2023-01-17 04:09:13.315792
5e49ecb2f9af8b304c13b349,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:12.776992
5e5b1034f9af8b06c4b621fb,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:12.843991
5e6c25e9f9af8b3cc2917746,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:12.883567
5e2cebb1f9af8b027e9a5816,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:12.931462
5e644ab5f9af8b2461338708,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:12.988226
5e59beb8f9af8b02edd8837a,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:13.145383
5dcdffbdf9af8b220a19be99,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:13.236839
5e3f60b3f9af8b10c08235ef,2-39-128-562,fresh,True,True,normal,2023-01-17 04:09:13.358046
5e49ecb2f9af8b304c13b349,2-39-128-562,fresh,False,False,attack,2023-01-17 04:09:13.499758
5e7e9a9bf9af8b1be143ed87,2-39-83-387,fresh,True,True,normal,2023-01-17 04:09:13.460881
5e6c25c3f9af8b3cc2917732,2-39-83-387,fresh,True,True,normal,2023-01-17 04:09:13.679761
5dfc2430f9af8b453a35ea96,2-39-131-565,fresh,True,True,normal,2023-01-17 04:09:13.532809
5deb00aff9af8b098c54c3fe,2-39-131-565,fresh,True,True,normal,2023-01-17 04:09:13.779754
5d97e41ff9af8b4d3988f068,2-39-131-565,fresh,True,True,normal,2023-01-17 04:09:13.895434
5dc616b2f9af8b05a3aba374,2-39-131-565,fresh,True,True,normal,2023-01-17 04:09:13.983741
5dfc2430f9af8b453a35ea96,2-39-131-565,fresh,False,False,attack,2023-01-17 04:09:14.149326
5d954125f9af8b4500d3bc5b,2-39-139-567,fresh,True,True,normal,2023-01-17 04:09:14.083714
5dd88bb1f9af8b7afc4cf5f1,2-39-139-567,fresh,True,True,normal,2023-01-17 04:09:14.227740
5db24220f9af8b252acc2491,2-39-125-559,fresh,True,True,normal,2023-01-17 04:09:13.920472
5de074b6f9af8b2f030f59ed,2-39-125-559,fresh,True,True,normal,2023-01-17 04:09:14.228852
5de1c630f9af8b33092791e2,2-39-125-559,fresh,True,True,normal,2023-01-17 04:09:14.397727
5dd3459df9af8b31be642334,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:13.662912
5dc8b9b1f9af8b0d67767b28,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:13.725700
5db24220f9af8b252acc2480,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:13.804806
5dec5235f9af8b0d4774c438,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:13.911769
5d8ea9a3f9af8b2ead96d70c,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:14.029986
5d9692a3f9af8b492abf4926,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:14.205996
5ebb3f8cf9af8b4994d94d2d,2-39-138-566,fresh,True,True,normal,2023-01-17 04:09:14.408021
5dd3459df9af8b31be642334,2-39-138-566,fresh,False,False,attack,2023-01-17 04:09:14.671809
5e34d4b6f9af8b3c2f4e4330,2-39-129-563,fresh,True,True,normal,2023-01-17 04:09:14.667477
5e508420f9af8b64d037c51a,2-39-129-563,fresh,True,True,normal,2023-01-17 04:09:14.727835
5dbcce22f9af8b61e26b1f02,2-39-129-563,fresh,True,True,normal,2023-01-17 04:09:14.835772
5e4de120f9af8b5cdfd6b16c,2-39-129-563,fresh,True,True,normal,2023-01-17 04:09:14.936871
5e34d4b6f9af8b3c2f4e4330,2-39-129-563,fresh,False,False,attack,2023-01-17 04:09:15.086972
5d881225f9af8b15294a171e,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:14.045140
5e4749aef9af8b28856f12ff,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:14.203778
5e3231b6f9af8b13f2ff138e,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:14.379827
5e3f60b3f9af8b10c08235d9,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:14.703739
5e36264cf9af8b400e599120,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:14.852688
5e7d4915f9af8b180cda61b3,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:14.953170
5dc8b9b1f9af8b0d67767b2a,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:15.107813
5e658e4ef9af8b2865a5f4df,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:15.247844
5e6c259ff9af8b3cc29176fc,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:15.410031
5e2a48adf9af8b75aed8e90d,2-39-124-558,fresh,True,True,normal,2023-01-17 04:09:15.573934
5d881225f9af8b15294a171e,2-39-124-558,fresh,False,False,attack,2023-01-17 04:09:15.688940
5e72bd1bf9af8b73fde9e380,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:14.423726
5e59beb8f9af8b02edd88362,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:14.560016
5e644ab5f9af8b24613386ec,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:14.664005
5dc4c534f9af8b0159f317d3,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:14.891744
5e113c30f9af8b0388764bf9,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:15.067749
5e7e9a9bf9af8b1be143ed74,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:15.295734
5e095332f9af8b6b70d5c4a6,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:15.504085
5e45f835f9af8b24b31daa6b,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:15.797898
5e44a6aef9af8b20e5250354,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:15.917029
5dfad2b0f9af8b417de1d5ae,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:16.123733
5eb74b0bf9af8b3dfb27c4b4,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:16.226136
5e45f835f9af8b24b31daa67,2-39-126-560,fresh,True,True,normal,2023-01-17 04:09:16.343500
5e72bd1bf9af8b73fde9e380,2-39-126-560,fresh,False,False,attack,2023-01-17 04:09:16.631750
5e72bd1bf9af8b73fde9e380,2-39-126-560,fresh,False,False,attack,2023-01-17 04:09:16.749857
5dcb5c9ff9af8b18c7d93fee,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:14.488820
5df82faff9af8b399f100e62,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:14.633681
5dd3459df9af8b31be642337,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:14.713734
5e72bd1bf9af8b73fde9e37a,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:14.849443
5dd73a31f9af8b76d1666b63,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.011732
5ed8408bf9af8b497367de1d,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.097466
5dbe1fa1f9af8b65e9aafe7e,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.348923
5e45f835f9af8b24b31daa72,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.528822
5d954125f9af8b4500d3bc74,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.579026
5e49ecb2f9af8b304c13b362,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.707728
5dd345a4f9af8b31be64233f,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.818198
5ea2330bf9af8b3ed07789bb,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:15.949876
5e3b6c1ef9af8b51c877573b,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:16.173156
5dbb7c9df9af8b5cb6b75b63,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:16.372456
5e72bd1bf9af8b73fde9e394,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:16.502811
5ddb2eb2f9af8b03f1c6a4e9,2-39-83-386,fresh,True,True,normal,2023-01-17 04:09:16.739737
5dcb5c9ff9af8b18c7d93fee,2-39-83-386,fresh,False,False,attack,2023-01-17 04:09:16.823160
5dcb5c9ff9af8b18c7d93fee,2-39-83-386,fresh,False,False,attack,2023-01-17 04:09:17.030769
5d9e7ba6f9af8b6114d7f9fd,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:14.651709
5dcdffbdf9af8b220a19be93,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:15.072669
5de1c630f9af8b33092791f5,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:15.278001
5e53271ff9af8b6cadce9b86,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:15.318942
5dcdffbdf9af8b220a19be97,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:15.494094
5daa5938f9af8b0c8daeb4c1,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:15.743786
5de074b6f9af8b2f030f59df,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:15.859207
5dacfc1cf9af8b14cf641f2a,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:16.015860
5e0d47b0f9af8b76ee714702,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:16.303927
5dcf5132f9af8b25f7b7cd97,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:16.471858
5dd9dd36f9af8b7ec95087dd,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:16.710924
5da11ea0f9af8b6dc9d2826f,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:16.954168
5dcdffbdf9af8b220a19be95,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:17.052049
5e6c259ff9af8b3cc2917710,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:17.299052
5e59beb8f9af8b02edd88379,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:17.469873
5e658e25f9af8b2865a5f4ca,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:17.646920
5e6c25c3f9af8b3cc2917731,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:17.733443
5e7954a3f9af8b090600ec69,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:17.870688
5e740e9ff9af8b7848854fdf,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:18.055744
5e756020f9af8b7bfd91e21a,2-39-123-557,fresh,True,True,normal,2023-01-17 04:09:18.213939
5d9e7ba6f9af8b6114d7f9fd,2-39-123-557,fresh,False,False,attack,2023-01-17 04:09:18.298995
5d9e7ba6f9af8b6114d7f9fd,2-39-123-557,fresh,False,False,attack,2023-01-17 04:09:18.430844
5d9e7ba6f9af8b6114d7f9fd,2-39-123-557,fresh,False,False,attack,2023-01-17 04:09:18.540059
5d8ffb21f9af8b327ec6da61,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:14.094609
5da907a5f9af8b086195c399,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:14.261814
5db4e520f9af8b470bd883cb,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:14.479048
5d8c06a3f9af8b21324108c9,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:14.598639
5dbf7f30f9af8b69f563e904,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:14.778030
5d8ea9a3f9af8b2ead96d6f8,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:14.941036
5dcf5132f9af8b25f7b7cd90,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:15.092051
5dba2b1df9af8b58a41a5f87,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:15.278171
5e3f60b3f9af8b10c08235e0,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:15.715789
5dc8b9b1f9af8b0d67767b43,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:15.925931
5de85db3f9af8b7fe1971052,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.128791
5db393a3f9af8b42def49871,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.246408
5e644ab5f9af8b24613386ef,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.423852
5deda3b7f9af8b114c20103a,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.475713
5e44a6aef9af8b20e5250358,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.620347
5de074b6f9af8b2f030f59d8,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.739738
5e6d771af9af8b40886ec47b,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.867736
5e658e4ef9af8b2865a5f4e2,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:16.964049
5e586d33f9af8b7dded9fe25,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:17.123729
5de317b2f9af8b36cb9c0268,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:17.327913
5e53271ff9af8b6cadce9b82,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:17.553959
5dd1f434f9af8b2dec178073,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:17.723596
5e2e3d2ef9af8b066b3749c2,2-39-89-439,fresh,True,True,normal,2023-01-17 04:09:17.855770
