Session ID,CS ID,Timestamp,Authentication,Installation,Type,Date_Time
5e9b9b8bf9af8b2186e8632f,2-39-82-384,fresh,True,True,normal,2023-01-17 04:26:37.499875
5dd88bb1f9af8b7afc4cf5f1,2-39-139-567,fresh,True,True,normal,2023-01-17 04:26:37.775602
5d954125f9af8b4500d3bc5b,2-39-139-567,fresh,True,True,normal,2023-01-17 04:26:37.829354
5d86c0a5f9af8b1022a81875,2-39-127-561,fresh,True,True,normal,2023-01-17 04:26:37.745869
5dfd75cdf9af8b48feaa1910,2-39-127-561,fresh,True,True,normal,2023-01-17 04:26:37.812936
5dbcce22f9af8b61e26b1f02,2-39-129-563,fresh,True,True,normal,2023-01-17 04:26:37.834012
5e34d4b6f9af8b3c2f4e4330,2-39-129-563,fresh,True,True,normal,2023-01-17 04:26:37.913857
5e4de120f9af8b5cdfd6b16c,2-39-129-563,fresh,True,True,normal,2023-01-17 04:26:37.936409
5e508420f9af8b64d037c51a,2-39-129-563,fresh,True,True,normal,2023-01-17 04:26:38.001728
5deb00aff9af8b098c54c3fe,2-39-131-565,fresh,True,True,normal,2023-01-17 04:26:37.813070
5dc616b2f9af8b05a3aba374,2-39-131-565,fresh,True,True,normal,2023-01-17 04:26:37.895802
5dfc2430f9af8b453a35ea96,2-39-131-565,fresh,True,True,normal,2023-01-17 04:26:37.976344
5d97e41ff9af8b4d3988f068,2-39-131-565,fresh,True,True,normal,2023-01-17 04:26:38.108408
5e7e9a9bf9af8b1be143ed87,2-39-83-387,fresh,True,True,normal,2023-01-17 04:26:38.248012
5e6c25c3f9af8b3cc2917732,2-39-83-387,fresh,True,True,normal,2023-01-17 04:26:38.348403
5dcf5132f9af8b25f7b7cd97,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.508804
5de1c630f9af8b33092791f5,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.590019
5dacfc1cf9af8b14cf641f2a,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.662181
5dd9dd36f9af8b7ec95087dd,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.708804
5e658e25f9af8b2865a5f4ca,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.799300
5e7954a3f9af8b090600ec69,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.883299
5e6c25c3f9af8b3cc2917731,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:37.944787
5e53271ff9af8b6cadce9b86,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.038857
5e59beb8f9af8b02edd88379,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.084873
5e740e9ff9af8b7848854fdf,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.163725
5e6c259ff9af8b3cc2917710,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.225259
5daa5938f9af8b0c8daeb4c1,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.295779
5e756020f9af8b7bfd91e21a,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.458909
5de074b6f9af8b2f030f59df,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.591758
5dcdffbdf9af8b220a19be95,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.679905
5dcdffbdf9af8b220a19be97,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.780790
5dcdffbdf9af8b220a19be93,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:38.942228
5d9e7ba6f9af8b6114d7f9fd,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:39.099745
5e0d47b0f9af8b76ee714702,2-39-123-557,fresh,False,True,normal,2023-01-17 04:26:39.401937
5da11ea0f9af8b6dc9d2826f,2-39-123-557,fresh,True,True,normal,2023-01-17 04:26:39.616991
5e4749aef9af8b28856f12ff,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:38.388230
5e2a48adf9af8b75aed8e90d,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:38.475726
5e6c259ff9af8b3cc29176fc,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:38.601051
5e3f60b3f9af8b10c08235d9,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:38.689002
5dc8b9b1f9af8b0d67767b2a,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:38.775735
5e658e4ef9af8b2865a5f4df,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:38.881945
5e36264cf9af8b400e599120,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:39.015715
5d881225f9af8b15294a171e,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:39.139760
5e3231b6f9af8b13f2ff138e,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:39.406961
5e7d4915f9af8b180cda61b3,2-39-124-558,fresh,True,True,normal,2023-01-17 04:26:39.633119
