Session ID,CS ID,Timestamp,Authentication,Installation,Type,Date_Time
5d954125f9af8b4500d3bc5b,2-39-139-567,fresh,True,True,normal,2023-01-17 04:13:13.172781
5dd88bb1f9af8b7afc4cf5f1,2-39-139-567,fresh,True,True,normal,2023-01-17 04:13:17.311496
5db24220f9af8b252acc2491,2-39-125-559,fresh,True,True,normal,2023-01-17 04:13:15.001848
5de074b6f9af8b2f030f59ed,2-39-125-559,fresh,True,True,normal,2023-01-17 04:13:17.867705
5de1c630f9af8b33092791e2,2-39-125-559,fresh,True,True,normal,2023-01-17 04:13:18.033889
5d97e41ff9af8b4d3988f068,2-39-131-565,fresh,True,True,normal,2023-01-17 04:13:13.950242
5dc616b2f9af8b05a3aba374,2-39-131-565,fresh,True,True,normal,2023-01-17 04:13:16.768471
5deb00aff9af8b098c54c3fe,2-39-131-565,fresh,True,True,normal,2023-01-17 04:13:18.965540
5dfc2430f9af8b453a35ea96,2-39-131-565,fresh,True,True,normal,2023-01-17 04:13:20.055216
5d86c0a5f9af8b1022a81875,2-39-127-561,fresh,True,True,normal,2023-01-17 04:13:13.839739
5dfd75cdf9af8b48feaa1910,2-39-127-561,fresh,True,True,normal,2023-01-17 04:13:20.915936
5dc76830f9af8b0970cdde39,2-39-130-564,fresh,True,True,normal,2023-01-17 04:13:16.159261
5e586d33f9af8b7dded9fe32,2-39-130-564,fresh,True,True,normal,2023-01-17 04:13:24.887729
5e658e25f9af8b2865a5f4cc,2-39-130-564,fresh,True,True,normal,2023-01-17 04:13:25.528865
5dbcce22f9af8b61e26b1f02,2-39-129-563,fresh,True,True,normal,2023-01-17 04:13:16.740802
5e34d4b6f9af8b3c2f4e4330,2-39-129-563,fresh,True,True,normal,2023-01-17 04:13:23.910964
5e4de120f9af8b5cdfd6b16c,2-39-129-563,fresh,True,True,normal,2023-01-17 04:13:25.479751
5e508420f9af8b64d037c51a,2-39-129-563,fresh,True,True,normal,2023-01-17 04:13:25.715731
5e6c25c3f9af8b3cc2917732,2-39-83-387,fresh,True,True,normal,2023-01-17 04:13:26.109858
5e7e9a9bf9af8b1be143ed87,2-39-83-387,fresh,True,True,normal,2023-01-17 04:13:27.323061
5dcdffbdf9af8b220a19be99,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:17.687731
5e2cebb1f9af8b027e9a5816,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:23.423737
5e3f60b3f9af8b10c08235ef,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:24.545600
5e49ecb2f9af8b304c13b349,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:25.240896
5e59beb8f9af8b02edd8837a,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:26.266294
5e5b1034f9af8b06c4b621fb,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:26.427713
5e644ab5f9af8b2461338708,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:26.902843
5e6c25e9f9af8b3cc2917746,2-39-128-562,fresh,True,True,normal,2023-01-17 04:13:27.591089
5d881225f9af8b15294a171e,2-39-124-558,fresh,True,True,normal,2023-01-17 04:13:13.567150
5dc8b9b1f9af8b0d67767b2a,2-39-124-558,fresh,True,True,normal,2023-01-17 04:13:17.495256
5e2a48adf9af8b75aed8e90d,2-39-124-558,fresh,True,True,normal,2023-01-17 04:13:23.327734
5e3231b6f9af8b13f2ff138e,2-39-124-558,fresh,True,True,normal,2023-01-17 04:13:23.845884
